Order|Family (Scientific)|Family (English)|Genus|Species (Scientific)|Authority|Species (English)|Breeding Range|Breeding Range-Subregion(s)|Nonbreeding Range
PASSERIFORMES|Fringillidae|Finches, Euphonias|Euphonia|xanthogaster|Sundevall, 1834|Orange-bellied Euphonia|MA, SA|far e Panama to trans-Andean nw Peru; cis-Andean Venezuela to c Bolivia and wc Brazil; disjunctly ec Brazil|
PASSERIFORMES|Fringillidae|Finches, Euphonias|Euphonia|mesochrysa|Salvadori, 1873|Bronze-green Euphonia|SA|e slope Andes from c Colombia to c Bolivia|
PASSERIFORMES|Fringillidae|Finches, Euphonias|Euphonia|cayennensis|(Gmelin, JF, 1789)|Golden-sided Euphonia|SA|n Amazonia|
PASSERIFORMES|Fringillidae|Finches, Euphonias|Euphonia|rufiventris|(Vieillot, 1819)|Rufous-bellied Euphonia|SA|s Orinoco basin and w, c Amazonia|
PASSERIFORMES|Fringillidae|Finches, Euphonias|Euphonia|pectoralis|(Latham, 1801)|Chestnut-bellied Euphonia|SA|e Paraguay, c, se Brazil and ne Argentina|
PASSERIFORMES|Calcariidae|Longspurs, Snow Buntings|Rhynchophanes|mccownii|(Lawrence, 1851)|Thick-billed Longspur|NA|sc Canada and nc USA|to n Mexico
PASSERIFORMES|Calcariidae|Longspurs, Snow Buntings|Calcarius|lapponicus|(Linnaeus, 1758)|Lapland Longspur|NA, PAL|n|c PAL, s USA
PASSERIFORMES|Calcariidae|Longspurs, Snow Buntings|Calcarius|pictus|(Swainson, 1832)|Smith's Longspur|NA|n Alaska and Canada; se Alaska and w Canada|sc USA
PASSERIFORMES|Calcariidae|Longspurs, Snow Buntings|Calcarius|ornatus|(Townsend, JK, 1837)|Chestnut-collared Longspur|NA|sc Canada and nc USA|to Mexico
PASSERIFORMES|Calcariidae|Longspurs, Snow Buntings|Plectrophenax|nivalis|(Linnaeus, 1758)|Snow Bunting|NA, PAL|n|Mediterranean, s USA
PASSERIFORMES|Calcariidae|Longspurs, Snow Buntings|Plectrophenax|hyperboreus|Ridgway, 1884|McKay's Bunting|NA|w Alaska|
PASSERIFORMES|Rhodinocichlidae|Thrush-tanager|Rhodinocichla|rosea|(Lesson, RP, 1832)|Rosy Thrush-tanager|MA, SA|w Mexico to Venezuela|
PASSERIFORMES|Emberizidae|Buntings|Emberiza|lathami|Gray, JE, 1831|Crested Bunting|OR|montane grass and scrub of s Asia to e China; ne Pakistan and far w, c India to c, ec China and s through n se Asia|to lower elevations grass, cultivation with short-range southward movement
PASSERIFORMES|Emberizidae|Buntings|Emberiza|siemsseni|(Martens, GH, 1906)|Slaty Bunting|PAL|montane c China bamboo; se Gansu, c, se Sichuan and s Shaanxi, and probably also Hubei and Anhui|to lower elevations and disturbed habitats of c, se, ec China
PASSERIFORMES|Emberizidae|Buntings|Emberiza|calandra|Linnaeus, 1758|Corn Bunting|PAL|temperate to subtropical w Palearctic grassland; British Is. and w Europe n to s Scandinavia, Latvia and sw Russia, s to Canary Is. (c Macaronesia, nw of w Africa), Morocco to Tunisia (nw, nc Africa), through Mediterranean to Turkey, Israel and w Jordan, ne Arabian Pen., e through s Kazakhstan to nw Xinjiang (nw China), s through sw, sc, n Iran and n Afghanistan|some short-range southward movement; fields and reeds
PASSERIFORMES|Emberizidae|Buntings|Emberiza|citrinella|Linnaeus, 1758|Yellowhammer|PAL|subarctic to s temperate montane w, c Palearctic edge and openings; British Is., n Scandinavia to n Iberian Pen., e through subarctic Russia to c Siberia, s through montane n Mediterranean region, Balkans and Caucasus, e through n Kazakhstan and far nc Mongolia|short-range to moderate southward movement to fields, orchards: to s Iberian Pen., Turkey, Israel, w Iran, s Kazakhstan to n Afghanistan
PASSERIFORMES|Emberizidae|Buntings|Emberiza|leucocephalos|Gmelin, SG, 1771|Pine Bunting|PAL|temperate c, e Palearctic forest edge, openings; wc Russia from Ural Mts. e to Sea of Okhotsk, Sakhalin and Kuril Is. (se Russia), s through nc, ne Kazakhstan, e Kyrgyzstan and nw Xinjiang (nw China), n, c Mongolia and ne China; disjunctly in ne Qinghai and s Gansu (nc China)|to s temperate c, e Palearctic open areas: to n Iran, n Afghanistan, nw, wc Pakistan, w, c Himalayas; c to ne China, se Russia, Korean Pen. and s Japan 
PASSERIFORMES|Emberizidae|Buntings|Emberiza|cia|Linnaeus, 1766|Rock Bunting|PAL|subtropical to temperate montane w, c Palearctic rocky, bushy slopes; Iberian Pen. and c France through s Germany, Slovakia, sw Russia through n Iran and s Turkmenistan to e Kazakhstan, nw, w Xinjiang (nw China) and e to far w Mongolia; in s from Morocco to Tunisia (nw, nc Africa), Mediterranean to Israel, s Iran, Afghanistan and w, c Himalayas|some move to cultivation at lower elevations
PASSERIFORMES|Emberizidae|Buntings|Emberiza|godlewskii|Taczanowski, 1874|Godlewski's Bunting|PAL|temperate to subtropical montane c, e Palearctic rocky slopes; e Kyrgyzstan, w Xinjiang (w China), sc Russia to Transbaikalia, Mongolia to c Inner Mongolia, Heilongjiang and Hebei (ne China); in s to w, s, e Tibet, ne Arunachal Pradesh (ne India) to n Yunnan (sc China)|to cultivation at lower elevations
PASSERIFORMES|Emberizidae|Buntings|Emberiza|cioides|Brandt, JF, 1843|Meadow Bunting|PAL|temperate c, e Palearctic open woods; e Kazakhstan and e Kyrgyzstan through s Russia, Mongolia, ne China to Sakhalin and Kuril Is. (se Russia); in s to n Xinjiang, Yunnan and Zhejiang (nw, sc, se China), Korean Pen., and Hokkaido to Yakushima (n to s Japan)|some move to lower elevations
PASSERIFORMES|Emberizidae|Buntings|Emberiza|stewarti|(Blyth, 1854)|White-capped Bunting|OR|montane temperate c Asia dry woods; ec, s Kazakhstan, e Uzbekistan and far e Turkmenistan, through Kyrgyzstan and Tajikistan through Afghanistan and n, wc Pakistan, Kashmir to c Himachal Pradesh|to far w and c India in open areas
PASSERIFORMES|Emberizidae|Buntings|Emberiza|jankowskii|Taczanowski, 1888|Jankowski's Bunting|PAL|temperate ne Palearctic (rare) shrubby grassland; far e Mongolia, e Inner Mongolia and w Jilin (ne China), formerly also Heilongjiang and far se Russia|to Beijing and Liaoning, at least formerly far n Korean Pen. 
PASSERIFORMES|Emberizidae|Buntings|Emberiza|buchanani|Blyth, 1845|Grey-necked Bunting|PAL|temperate montane sw to sc Palearctic dry rocky hills; e Turkey, ne Iraq, Armenia, Azerbaijan, Iran, s Turkmenistan, e Uzbekistan, c, e Kazakhstan, sc Russia and w, c, s Mongolia; in s through Afghanistan to nc Pakistan and w, n Xinjiang (nw China)|to se Pakistan, far w, nc, sc India, in rocky fields
PASSERIFORMES|Emberizidae|Buntings|Emberiza|cineracea|Brehm, CL, 1855|Cinereous Bunting|PAL|sc W Palearctic dry rocky hills; Lesbos and Chios (e Greece), sw, c, se Turkey, n Iraq and far nw Iran|coastal s Red Sea from ne Sudan through Eritrea and sw Arabian Pen., in dry open areas
PASSERIFORMES|Emberizidae|Buntings|Emberiza|hortulana|Linnaeus, 1758|Ortolan Bunting|PAL|s, e subarctic to subtropical open wooded hills; w, c Palearctic; Scandinavia patchily to Iberian Pen., e through Baltic region, w, sc Russia, n Kazakhstan, far n Xinjiang (nw China) and w, c, s Mongolia; in s through coastal Algeria, n Mediterranean to Turkey, Caucasus and n Iran|to Sahel, Eritrea, Djibouti, Ethiopia, and coastal s Arabian Pen., in upland semiarid habitats
PASSERIFORMES|Emberizidae|Buntings|Emberiza|caesia|Cretzschmar, 1827|Cretzschmar's Bunting|PAL|ne Mediterranean semiarid coastal plain and islets; s Albania, Greece, Crete, w, s Turkey and Cyprus to Israel and w Jordan|to s Egypt, Sudan, Eritrea and s Arabian Pen., in open semiarid habitats (poorly known)
PASSERIFORMES|Emberizidae|Buntings|Emberiza|cirlus|Linnaeus, 1766|Cirl Bunting|PAL, AF|s temperate to subtropical w Palearctic scrubby woodlands; far s England, France, s Germany e through s Romania; in s to Iberian Pen. and coastal Morocco to Tunisia (nw, nc Africa), Mediterranean including Balearics, Corsica, Sardinia, Sicily, Crete, and coastal w, n Turkey|to nearby fields
PASSERIFORMES|Emberizidae|Buntings|Emberiza|striolata|(Lichtenstein, MHC, 1823)|Striolated Bunting|PAL, AF|subtropical ne African to sw Asian rocky scrublands; patchily in ne Chad and e Egypt to ne Somalia and s to nw Kenya; Sinai Pen., Israel and w Jordan, Arabian Pen., s Iran, ne Afghanistan, sub-Himalayan Pakistan and far w India|to wc Indian fields
PASSERIFORMES|Emberizidae|Buntings|Emberiza|sahari|Levaillant, J, 1850|House Bunting|AF|nw, nc African arid-zone human dwellings and rocky areas; Morocco and Mauritania e to nw Libya and n Chad|
PASSERIFORMES|Emberizidae|Buntings|Emberiza|impetuani|Smith, A, 1836|Lark-like Bunting|AF|w southern African succulent and grassy Karoo; coastal c Angola to Namibia, Botswana, Zimbabwe and w, c South Africa|
PASSERIFORMES|Emberizidae|Buntings|Emberiza|tahapisi|Smith, A, 1836|Cinnamon-breasted Bunting|AF|subtropical to tropical ne to s African rocky hillsides; Gabon e to ne Somalia and Socotra, sw, sc Arabian Pen., s through South Africa|
PASSERIFORMES|Emberizidae|Buntings|Emberiza|goslingi|(Alexander, 1906)|Gosling's Bunting|AF|Sahel zone rocky hillsides; Mauritania and Senegal e to sw Sudan and ne DR Congo; in s to n Cameroon, n Central African Republic and n South Sudan|
PASSERIFORMES|Emberizidae|Buntings|Emberiza|socotrana|(Ogilvie-Grant & Forbes, HO, 1899)|Socotra Bunting|AF|densely vegetated rocky slopes of montane Socotra|to lower elevations
PASSERIFORMES|Emberizidae|Buntings|Emberiza|capensis|Linnaeus, 1766|Cape Bunting|AF|open rocky shrubland of s Africa; sw Angola e to w Mozambique, s through s South Africa|
PASSERIFORMES|Emberizidae|Buntings|Emberiza|tristrami|Swinhoe, 1870|Tristram's Bunting|PAL|temperate far ne Palearctic mixed/conifer forest; Amurland and Ussuriland, (se Russia), n Outer Mongolia and Heilongjiang (ne China) and n, c Korean Pen.|subtropical e Asian wooded hills: e to far ne India, n Myanmar, s, ec China and n Vietnam
PASSERIFORMES|Emberizidae|Buntings|Emberiza|fucata|Pallas, 1776|Chestnut-eared Bunting|PAL|disjunctly in subtropical w Himalayas, c China and n temperate ne Asia, in scrubby hills; montane nw Pakistan through Himalayas to c Nepal; Sichuan and s Shaanxi s to se Tibet, Yunnan and Guizhou; nc, ne Mongolia, s Transbaikalia to Sakhalin (se Russia), Nei Mongol and Heilongjiang (ne China) s to Korean Pen., s Kuril Is. to Kyushu (n to s Japan); and Zhejiang and Fujian (ec China)|s temperate to subtropical e Asian marshes and fields: from lower in Himalayas to e India and Bangladesh, se Asia (except Malay Pen.), c, e China, Korean Pen. and Honshu s to Izu and Ryukyu is. (c to s, se Japan)
PASSERIFORMES|Emberizidae|Buntings|Emberiza|pusilla|Pallas, 1776|Little Bunting|PAL|low Arctic to n temperate Palearctic in shrubby tundra to taiga; far n Scandinavia through Russia to Chukotka; in s to far nc Mongolia (probably) and disjunctly in ne China|subtropical e Asian edges and open areas: to nc, ne India, n Bangladesh, n se Asia, s, e China, Korean Pen., Ryukyu Is. (=Nansei Shoto, s Japan) and Taiwan
PASSERIFORMES|Emberizidae|Buntings|Emberiza|chrysophrys|Pallas, 1776|Yellow-browed Bunting|PAL|temperate e Palearctic taiga; Irkutsk Oblast and Sakha Republic (sc, ec Russia)|subtropical e Asia forest edge: to sc, e China
PASSERIFORMES|Emberizidae|Buntings|Emberiza|rustica|Pallas, 1776|Rustic Bunting|PAL|subarctic to temperate Palearctic swamp forest; Scandinavia (except far n and s) across Russia to s Chukotka, Kamchatka, s to n Altai and n Sakhalin (e Russia)|temperate to subtropical e Asian open areas: e China, Korean Pen. and Honshu to Ryukyu Is. (c to s Japan)
PASSERIFORMES|Emberizidae|Buntings|Emberiza|elegans|Temminck, 1836|Yellow-throated Bunting|PAL|temperate e Asia forest edge; Amurland, s Khabarovsk and Ussuriland (se Russia), Inner Mongolia and Heilongjiang (ne China) to Korean Pen., Oki and Tsushima (c Japan); disjunctly Gansu to Shaanxi and s to Yunnan and Hunan (se, c, se China)|temperate to subtropical far e Asian woodland and open areas: Korean Pen., Honshu to Ryukyu Is. (c, s Japan), se China and Taiwan
PASSERIFORMES|Emberizidae|Buntings|Emberiza|aureola|Pallas, 1773|Yellow-breasted Bunting|PAL|subarctic to n temperate Palearctic bushy areas; Murmansk (far nw Russia; formerly e Finland) e to s Chukotka, Kamchatka, Kuril and Commander is., Sakhalin (e Russia); in s to far n Kazakhstan, far n Xinjiang (nw China), n, c Mongolia, n Inner Mongolia and Heilongjiang (ne China) and far n Hokkaido (n Japan)|subtropical e Asian fields: sub-Himalayan zone from c Nepal e through se Asia (except s Malay Pen.) and se China
PASSERIFORMES|Emberizidae|Buntings|Emberiza|poliopleura|(Salvadori, 1888)|Somali Bunting|AF|ne Africa semiarid scrub; c Ethiopia and Somalia (except ne) s through far se South Sudan to n Tanzania|
PASSERIFORMES|Emberizidae|Buntings|Emberiza|flaviventris|Stephens, 1815|Golden-breasted Bunting|AF|Sahel zone and disjunctly e, s Africa in open woodland; s Mauritania to n Eritrea and far n Ethiopia; s DR Congo and far s South Sudan through e Africa, s through South Africa (except sw)|
PASSERIFORMES|Emberizidae|Buntings|Emberiza|affinis|Heuglin, 1867|Brown-rumped Bunting|AF|Sahel zone and ne African mesic woodland; Senegal, far s Mauritania to n Guinea e to w, s Ethiopia, n Uganda and w Kenya|
PASSERIFORMES|Emberizidae|Buntings|Emberiza|cabanisi|(Reichenow, 1875)|Cabanis's Bunting|AF|tropical African broadleaf woodland; Guinea and far s Mali e to far s Sudan and nw Uganda; in s to c Angola, s Zimbabwe and c Mozambique|
PASSERIFORMES|Emberizidae|Buntings|Emberiza|rutila|Pallas, 1776|Chestnut Bunting|PAL|temperate c, ec Palearctic open forest; sc Russia and nc Mongolia to s Sea of Okhotsk and Ussuriland (se Russia) and ne Inner Mongolia and Heilongjiang (ne China)|subtropical e Asian openings and fields: Nagaland to Mizoram (ne India), n, c se Asia and s China
PASSERIFORMES|Emberizidae|Buntings|Emberiza|koslowi|Bianchi, 1904|Tibetan Bunting|PAL|ec Palearctic alpine scrub; montane se Tibet and s Qinghai (wc China)|
PASSERIFORMES|Emberizidae|Buntings|Emberiza|melanocephala|Scopoli, 1769|Black-headed Bunting|PAL|sc Europe to sw Asian open woods, scrub; sw France, Italy, Balkans ne to se Ukraine and sw Russia and Caucasus; in s to Greece, Crete, Turkey, Cyprus to n Israel and n Jordan, e through nw Syria and n Iraq to nc, se Iran|w Indian fields, thickets: far w to nc plains and s to sc Indian Pen.
PASSERIFORMES|Emberizidae|Buntings|Emberiza|bruniceps|Brandt, JF, 1841|Red-headed Bunting|PAL|temperate c Palearctic shrub-steppe to oases; sw Russia in Astrakhan, Kazakhstan (except far n) and se Orenburg (sc Russia) to nw Xinjiang (nw China) and far sw Mongolia; in s to nc, ne Iran, n, e Afghanistan and n Baluchistan, far w Pakistan through Tajikistan and Kyrgyzstan|Indian fields: far w to nw, nc sub-Himalayan plains and through Indian Pen. (except ne)
PASSERIFORMES|Emberizidae|Buntings|Emberiza|sulphurata|Temminck & Schlegel, 1848|Yellow Bunting|PAL|temperate far e Palearctic forest edge; montane n, c Honshu (nc Japan)|far se Asian scrub, fields: se China, Taiwan and (mainly) n Philippines
PASSERIFORMES|Emberizidae|Buntings|Emberiza|spodocephala|Pallas, 1776|Black-faced Bunting|PAL|temperate nc, ne, c Palearctic shrubby areas in woodland; sc Russia and n Mongolia e to Sea of Okhotsk and n Sakhalin (se Russia) and s to ne Inner Mongolia, n Heilongjiang (ne China) and n, c Korean Pen.; disjunctly Qinghai and Shaanxi s to Yunnan and Guizhou (c China)|PAL, OR : subtropical e Asian disturbed areas, wetlands : c Nepal through ne Himalayas, n se Asia, s, e China, Taiwan and Ryukyu Is. (=Nansei Shoto, s Japan)
PASSERIFORMES|Emberizidae|Buntings|Emberiza|personata|Temminck, 1836|Masked Bunting|PAL|temperate far ne Palearctic woodland edge; s Sakhalin and Kuril Is. (se Russia), Hokkaido and n, c Honshu (n, c Japan)|temperate to subtropical e Asian woodland and disturbed areas: n Honshu to Izu and Ryukyu is. (c, s Japan)
PASSERIFORMES|Emberizidae|Buntings|Emberiza|variabilis|Temminck, 1836|Grey Bunting|PAL|temperate far ne Palearctic forest; s Kamchatka, Kuril Is. and Sakhalin (e Russia) to Japan|temperate to subtropical e Asian woodland and parks: mainly Honshu to Ryukyu Is. (=Nansei Shoto; c to s Japan)
PASSERIFORMES|Emberizidae|Buntings|Emberiza|pallasi|(Cabanis, 1851)|Pallas's Reed Bunting|PAL|low Arctic to n temperate c, e Palearctic tundra to tussock grass; n Yamalia (ne European Russia) to s Chukotka (ne Russia), s to Sea of Okhotsk and n Kamchatka; disjunctly in far ne Kazakhstan, Altay (sc Russia) e to w Amurland, in s through n, c Mongolia and Inner Mongolia|temperate e Asian fields: to s Ussuriland, Korean Pen., c, e China
PASSERIFORMES|Emberizidae|Buntings|Emberiza|yessoensis|(Swinhoe, 1874)|Ochre-rumped Bunting|PAL|far ec Palearctic marshes; patchily in far e Mongolia, Heilongjiang (ne China), far se Ussuriland (se Russia) and Honshu to Kyushu (c to s Japan)|c Honshu to Kyushu (c, s Japan), Korean Pen. and coastal ec China
PASSERIFORMES|Emberizidae|Buntings|Emberiza|schoeniclus|(Linnaeus, 1758)|Common Reed Bunting|PAL|subarctic to temperate Palearctic marshes; British Is., Scandinavia and nw Russia through Sea of Okhotsk, Kamchatka, Kuril Is. and Sakhalin (e Russia); in s through Iberian Pen. and nw Morocco, e through Mediterranean, Turkey, Caucasus, n, sc Iran, Turkmenistan and Tajikistan to n Xinjiang (nw China), w Mongolia, ne China and Hokkaido and n Honshu (n Japan)|short-range southward movements into wider habitat range
PASSERIFORMES|Passerellidae|New World Sparrows|Oreothraupis|arremonops|(Sclater, PL, 1855)|Tanager Finch|SA|w Colombia and nw Ecuador|
PASSERIFORMES|Passerellidae|New World Sparrows|Chlorospingus|flavigularis|(Sclater, PL, 1852)|Yellow-throated Chlorospingus|MA, SA|Panama to Peru|
PASSERIFORMES|Passerellidae|New World Sparrows|Chlorospingus|parvirostris|Chapman, 1901|Yellow-whiskered Chlorospingus|SA|Colombia to Bolivia|
PASSERIFORMES|Passerellidae|New World Sparrows|Chlorospingus|canigularis|(Lafresnaye, 1848)|Ashy-throated Chlorospingus|MA, SA|Costa Rica to Peru|
PASSERIFORMES|Passerellidae|New World Sparrows|Chlorospingus|pileatus|Salvin, 1865|Sooty-capped Chlorospingus|MA|Costa Rica and w Panama|
PASSERIFORMES|Passerellidae|New World Sparrows|Chlorospingus|flavopectus|(Lafresnaye, 1840)|Common Chlorospingus|MA, SA|sw Mexico to nw Argentina|
PASSERIFORMES|Passerellidae|New World Sparrows|Chlorospingus|tacarcunae|Griscom, 1924|Tacarcuna Chlorospingus|MA, SA|Panama and Colombia|
PASSERIFORMES|Passerellidae|New World Sparrows|Chlorospingus|inornatus|(Nelson, 1912)|Pirre Chlorospingus|MA|Panama|
PASSERIFORMES|Passerellidae|New World Sparrows|Chlorospingus|semifuscus|Sclater, PL & Salvin, 1873|Dusky Chlorospingus|SA|w Colombia and w Ecuador|
PASSERIFORMES|Passerellidae|New World Sparrows|Rhynchospiza|stolzmanni|(Taczanowski, 1877)|Tumbes Sparrow|SA|far s Ecuador and nw Peru|
PASSERIFORMES|Passerellidae|New World Sparrows|Rhynchospiza|dabbenei|(Hellmayr, 1912)|Yungas Sparrow|SA|se Bolivia to nw Argentina|
PASSERIFORMES|Passerellidae|New World Sparrows|Rhynchospiza|strigiceps|(Gould, 1839)|Chaco Sparrow|SA|sc Paraguay to nc Argentina|
PASSERIFORMES|Passerellidae|New World Sparrows|Peucaea|carpalis|Coues, 1873|Rufous-winged Sparrow|NA, MA|sw USA and nw Mexico|
PASSERIFORMES|Passerellidae|New World Sparrows|Peucaea|sumichrasti|(Lawrence, 1871)|Cinnamon-tailed Sparrow|MA|sw Mexico|
PASSERIFORMES|Passerellidae|New World Sparrows|Peucaea|ruficauda|(Bonaparte, 1853)|Stripe-headed Sparrow|MA|w Mexico to Costa Rica|
PASSERIFORMES|Passerellidae|New World Sparrows|Peucaea|humeralis|(Cabanis, 1851)|Black-chested Sparrow|MA|w Mexico|
PASSERIFORMES|Passerellidae|New World Sparrows|Peucaea|mystacalis|(Hartlaub, 1852)|Bridled Sparrow|MA|c Mexico|
PASSERIFORMES|Passerellidae|New World Sparrows|Peucaea|botterii|(Sclater, PL, 1858)|Botteri's Sparrow|NA, MA|sw USA to Costa Rica|
PASSERIFORMES|Passerellidae|New World Sparrows|Peucaea|cassinii|(Woodhouse, 1852)|Cassin's Sparrow|NA, MA|sc, sw USA and n Mexico|
PASSERIFORMES|Passerellidae|New World Sparrows|Peucaea|aestivalis|(Lichtenstein, MHC, 1823)|Bachman's Sparrow|NA|se USA|
PASSERIFORMES|Passerellidae|New World Sparrows|Ammodramus|savannarum|(Gmelin, JF, 1789)|Grasshopper Sparrow|NA, MA|widespread, also Colombia|
PASSERIFORMES|Passerellidae|New World Sparrows|Ammodramus|humeralis|(Bosc, 1792)|Grassland Sparrow|SA|widespread|
PASSERIFORMES|Passerellidae|New World Sparrows|Ammodramus|aurifrons|(Spix, 1825)|Yellow-browed Sparrow|SA|Colombia through Amazonia|
PASSERIFORMES|Passerellidae|New World Sparrows|Arremonops|rufivirgatus|(Lawrence, 1851)|Olive Sparrow|NA, MA|s Texas to Costa Rica|
PASSERIFORMES|Passerellidae|New World Sparrows|Arremonops|chloronotus|(Salvin, 1861)|Green-backed Sparrow|MA|se Mexico to Honduras|
PASSERIFORMES|Passerellidae|New World Sparrows|Arremonops|conirostris|(Bonaparte, 1850)|Black-striped Sparrow|MA, SA|Honduras to n Brazil|
PASSERIFORMES|Passerellidae|New World Sparrows|Arremonops|tocuyensis|Todd, 1912|Tocuyo Sparrow|SA|Colombia and Venezuela|
